region,species,year,spawners,smoothedSpawners,runsize,smoothedRunsize,spawners_short_trend,spawners_short_trend_lwr,spawners_short_trend_upr,spawners_long_trend,spawners_long_trend_lwr,spawners_long_trend_upr,runsize_short_trend,runsize_short_trend_lwr,runsize_short_trend_upr,runsize_long_trend,runsize_long_trend_lwr,runsize_long_trend_upr,datasetversion
Central Coast,Chum,2004,1180207.657,1084146.769,NA,NA,NA,NA,NA,585983.3728,537210.4984,639184.2941,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Chum,2005,697667.9688,1060212.533,NA,NA,NA,NA,NA,583429.1043,533763.4859,637716.0086,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Chum,2006,720738.9115,964609.856,NA,NA,NA,NA,NA,580885.9696,530306.2509,636289.897,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Chum,2007,460100.3944,722868.7547,NA,NA,NA,NA,NA,578353.9204,526841.4803,634903.0396,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Chum,2008,213337.6868,471342.6571,NA,NA,NA,NA,NA,575832.9082,523371.6571,633552.7223,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Chum,2009,361431.2433,399881.1884,NA,NA,NA,NA,NA,573322.8849,519899.0697,632236.4273,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Chum,2010,240022.9402,303773.3514,NA,NA,NA,NA,NA,570823.8027,516425.8218,630951.8231,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Chum,2011,945710.5591,363727.4513,NA,NA,608275.9177,431353.1205,857764.9597,568335.6139,512953.8438,629696.7533,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Chum,2012,674616.1553,485035.32,NA,NA,585160.5951,433414.1836,790036.2632,565858.2709,509484.9034,628469.2257,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Chum,2013,676758.9325,567381.8509,NA,NA,562923.6865,433956.9432,730217.7827,563391.7265,506020.6173,627267.4011,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Chum,2014,391350.769,641141.3658,NA,NA,541531.8112,432163.6005,678577.9788,560935.9337,502562.4619,626089.5821,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Chum,2015,1014378.181,652475.5065,NA,NA,520952.8565,426853.3838,635796.4796,558490.8455,499111.7837,624934.2026,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Chum,2016,718202.6069,662768.3687,NA,NA,501155.9305,416670.4567,602771.9573,556056.4154,495669.8096,623799.818,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Chum,2017,574950.4964,636298.4825,NA,NA,482111.315,400836.4055,579865.7927,553632.5967,492237.6566,622685.0954,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Chum,2018,532314.571,687165.6272,NA,NA,463790.421,380016.1725,566032.6328,551219.3434,488816.34,621588.8047,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Chum,2019,517004.6482,580610.7408,NA,NA,446165.7463,356057.7446,559077.4984,548816.6093,485406.7826,620509.8103,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Chum,2020,75589.61101,330703.5537,NA,NA,429210.8334,330877.9249,556767.0905,546424.3486,482009.8218,619447.0635,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Chum,2021,317704.4981,285126.1769,NA,NA,412900.2307,305825.1323,557464.3235,544042.5156,478626.2168,618399.5952,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Chum,2022,647668.4561,299456.1167,NA,NA,397209.4532,281677.3312,560127.9629,541671.0648,475256.6555,617366.5094,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Coho,1950,216624.6614,216624.6714,NA,NA,NA,NA,NA,236607.293,203037.4122,275727.5643,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Coho,1951,261052.667,237803.3859,NA,NA,NA,NA,NA,234914.3702,202221.5438,272892.5924,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Coho,1952,165295.9546,210652.252,NA,NA,NA,NA,NA,233233.5602,201404.1411,270093.2231,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Coho,1953,157317.3374,195825.2698,NA,NA,NA,NA,NA,231564.7764,200584.9358,267329.3757,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Coho,1954,374682.4301,224573.0252,NA,NA,NA,NA,NA,229907.9327,199763.6398,264600.9933,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Coho,1955,238175.9894,219482.5769,NA,NA,NA,NA,NA,228262.9437,198939.9435,261908.044,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Coho,1956,413481.8945,276025.1247,NA,NA,NA,NA,NA,226629.7246,198113.5142,259250.5227,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Coho,1957,419637.3564,352754.8546,NA,NA,NA,NA,NA,225008.1912,197283.9938,256628.453,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Coho,1958,204038.3589,303029.6505,NA,NA,NA,NA,NA,223398.2598,196450.9975,254041.889,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Coho,1959,421812.9821,349575.1993,NA,NA,NA,NA,NA,221799.8475,195614.1115,251490.9174,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Coho,1960,200760.8837,291807.3771,NA,NA,NA,NA,NA,220212.8718,194772.8908,248975.6593,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Coho,1961,346047.7205,278074.8619,NA,NA,NA,NA,NA,218637.2509,193926.8573,246496.2725,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Coho,1962,253440.9341,293564.1131,NA,NA,NA,NA,NA,217072.9035,193075.4976,244052.9535,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Coho,1963,398811.1699,289477.4958,NA,NA,NA,NA,NA,215519.7491,192218.2608,241645.9395,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Coho,1964,492957.709,362366.0023,NA,NA,NA,NA,NA,213977.7074,191354.5569,239275.5104,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Coho,1965,354059.9537,364445.5473,NA,NA,NA,NA,NA,212446.699,190483.7547,236941.9901,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Coho,1966,323385.9294,387341.239,NA,NA,NA,NA,NA,210926.645,189605.1809,234645.7484,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Coho,1967,129915.6163,292628.9265,NA,NA,NA,NA,NA,209417.4669,188718.1185,232387.2016,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Coho,1968,327531.8715,264197.2125,NA,NA,NA,NA,NA,207919.087,187821.8074,230166.8126,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Coho,1969,85961.76303,185453.6423,NA,NA,NA,NA,NA,206431.428,186915.4444,227985.0904,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Coho,1970,209438.1564,166367.7108,NA,NA,NA,NA,NA,204954.4132,185998.1848,225842.5884,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Coho,1971,139207.7155,169265.9205,NA,NA,NA,NA,NA,203487.9664,185069.1461,223739.9013,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Coho,1972,168021.6088,143250.9212,NA,NA,NA,NA,NA,202032.012,184127.4121,221677.6602,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Coho,1973,180106.9716,172346.9965,NA,NA,NA,NA,NA,200586.475,183172.0398,219656.5262,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Coho,1974,138687.031,155470.7641,NA,NA,NA,NA,NA,199151.2808,182202.0683,217677.1811,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Coho,1975,171887.1402,163886.7155,NA,NA,NA,NA,NA,197726.3553,181216.5304,215740.3163,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Coho,1976,258775.7789,182571.6627,NA,NA,NA,NA,NA,196311.6252,180214.4664,213846.6182,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Coho,1977,158821.5591,176920.4781,NA,NA,NA,NA,NA,194907.0175,179194.9411,211996.7518,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Coho,1978,159606.4818,183244.8474,NA,NA,NA,NA,NA,193512.4597,178157.0635,210191.3408,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Coho,1979,177020.483,184597.9209,NA,NA,NA,NA,NA,192127.88,177100.0084,208430.9458,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Coho,1980,101943.3273,146246.5423,NA,NA,NA,NA,NA,190753.2069,176023.0401,206716.0408,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Coho,1981,113006.6953,134318.0226,NA,NA,NA,NA,NA,189388.3696,174925.5368,205046.9886,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Coho,1982,89985.82131,116389.8705,NA,NA,NA,NA,NA,188033.2977,173807.0148,203424.0165,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Coho,1983,135022.0961,108770.348,NA,NA,NA,NA,NA,186687.9213,172667.1514,201847.1938,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Coho,1984,209307.5401,130201.8124,NA,NA,NA,NA,NA,185352.1711,171505.8044,200316.4118,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Coho,1985,125331.6912,133615.3058,NA,NA,NA,NA,NA,184025.9781,170323.0273,198831.3686,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Coho,1986,207691.5996,164690.0703,NA,NA,NA,NA,NA,182709.2741,169119.0793,197391.5597,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Coho,1987,88718.67528,148275.6955,NA,NA,NA,NA,NA,181401.9911,167894.4277,195996.2746,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Coho,1988,116290.6204,128014.7249,NA,NA,NA,NA,NA,180104.0616,166649.7445,194644.6009,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Coho,1989,85956.85873,116497.0264,NA,NA,NA,NA,NA,178815.4188,165385.8952,193335.4351,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Coho,1990,133774.2758,104364.6119,NA,NA,NA,NA,NA,177535.9963,164103.9215,192067.5002,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Coho,1991,131226.9071,115094.672,NA,NA,NA,NA,NA,176265.728,162805.0189,190839.3678,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Coho,1992,89936.32032,107932.6473,NA,NA,NA,NA,NA,175004.5485,161490.5099,189649.4846,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Coho,1993,94107.30646,110404.9461,NA,NA,NA,NA,NA,173752.3927,160161.8162,188496.2013,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Coho,1994,118527.0934,107114.8755,NA,NA,NA,NA,NA,172509.196,158820.4286,187377.8012,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Coho,1995,149311.2379,110628.5416,NA,NA,NA,NA,NA,171274.8944,157467.8789,186292.5294,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Coho,1996,69739.51555,103813.3351,NA,NA,NA,NA,NA,170049.4243,156105.7132,185238.6188,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Coho,1997,69443.79054,96217.85402,NA,NA,NA,NA,NA,168832.7223,154735.4682,184214.314,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Coho,1998,393303.7328,129862.3533,NA,NA,NA,NA,NA,167624.7259,153358.651,183217.8918,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Coho,1999,160196.1507,132167.0398,NA,NA,NA,NA,NA,166425.3726,151976.7221,182247.6775,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Coho,2000,174190.1171,166153.4258,NA,NA,NA,NA,NA,165234.6007,150591.0826,181302.0585,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Coho,2001,430242.6783,262137.5912,NA,NA,NA,NA,NA,164052.3488,149203.0642,180379.4935,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Coho,2002,258607.7878,236052.0022,NA,NA,NA,NA,NA,162878.5559,147813.9224,179478.5195,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Coho,2003,286162.4946,272896.424,NA,NA,NA,NA,NA,161713.1614,146424.8332,178597.7556,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Coho,2004,263262.7505,302579.3729,NA,NA,NA,NA,NA,160556.1053,145036.8907,177735.9046,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Coho,2005,217186.0956,255046.2564,NA,NA,NA,NA,NA,159407.328,143651.1073,176891.7532,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Coho,2006,123363.6681,211960.7154,NA,NA,NA,NA,NA,158266.7702,142268.4155,176064.1703,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Coho,2007,125091.6196,172349.1941,NA,NA,NA,NA,NA,157134.373,140889.6702,175252.1043,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Coho,2008,120875.8815,141872.0427,NA,NA,NA,NA,NA,156010.0781,139515.652,174454.58,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Coho,2009,453031.9566,170498.6813,NA,NA,NA,NA,NA,154893.8275,138147.0713,173670.6945,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Coho,2010,198020.0687,191911.7228,NA,NA,NA,NA,NA,153785.5637,136784.5722,172899.6131,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Coho,2011,271520.2588,232940.5011,NA,NA,255728.1838,231078.4434,283007.3763,152685.2296,135428.7369,172140.5653,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Coho,2012,178668.3068,256845.5048,NA,NA,238201.7736,218020.9335,260250.6284,151592.7683,134080.0901,171392.8396,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Coho,2013,188323.4224,206236.651,NA,NA,221876.5413,205488.1323,239571.9843,150508.1235,132739.1032,170655.7803,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Coho,2014,228390.3387,213726.3049,NA,NA,206670.1639,193368.017,220887.3904,149431.2394,131406.1983,169928.7826,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Coho,2015,181830.6249,193341.0966,NA,NA,192505.9603,181522.0767,204154.4777,148362.0603,130081.7523,169211.2888,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Coho,2016,174311.9825,192151.6454,NA,NA,179312.5048,169810.8284,189345.8425,147300.5313,128766.1004,168502.7848,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Coho,2017,190609.4841,192732.1427,NA,NA,167023.2668,158172.7907,176368.9666,146246.5974,127459.5401,167802.7964,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Coho,2018,109513.1694,160380.4064,NA,NA,155576.2755,146699.5026,164990.1812,145200.2045,126162.3338,167110.886,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Coho,2019,82966.3707,131813.5577,NA,NA,144913.8074,135586.5551,154882.6987,144161.2985,124874.7122,166426.6497,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Coho,2020,113181.9887,118323.9352,NA,NA,134982.0947,125011.9475,145747.3966,143129.8258,123596.8769,165749.7143,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Coho,2021,181721.2968,116919.7655,NA,NA,125731.0551,115078.9165,137369.1959,142105.7333,122329.0033,165079.7349,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Coho,2022,170873.6801,130674.2868,NA,NA,117114.0384,105825.3701,129606.8984,141088.9682,121071.2427,164416.3925,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Pink,1950,1038426.87,1038426.88,NA,NA,NA,NA,NA,2016845.829,1611385.62,2524328.783,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Pink,1951,2878116.028,1728789.478,NA,NA,NA,NA,NA,2029534.109,1629042.918,2528483.845,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Pink,1952,2036961.596,2421283.103,NA,NA,NA,NA,NA,2042302.213,1646835.978,2532734.52,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Pink,1953,1136776.049,1521699.44,NA,NA,NA,NA,NA,2055150.643,1664761.213,2537087.08,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Pink,1954,1077935.142,1106964.712,NA,NA,NA,NA,NA,2068079.904,1682814.55,2541548.318,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Pink,1955,1175816.363,1125812.507,NA,NA,NA,NA,NA,2081090.505,1700991.386,2546125.586,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Pink,1956,2215883.75,1614147.579,NA,NA,NA,NA,NA,2094182.958,1719286.532,2550826.857,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Pink,1957,1637744.384,1905006.878,NA,NA,NA,NA,NA,2107357.777,1737694.161,2555660.772,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Pink,1958,1053249.728,1313374.986,NA,NA,NA,NA,NA,2120615.481,1756207.748,2560636.704,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Pink,1959,1633588.698,1311707.62,NA,NA,NA,NA,NA,2133956.592,1774820.005,2565764.823,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Pink,1960,3334681.777,2333987.685,NA,NA,NA,NA,NA,2147381.633,1793522.811,2571056.164,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Pink,1961,3640136.119,3484063.095,NA,NA,NA,NA,NA,2160891.133,1812307.14,2576522.702,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Pink,1962,10527808.83,6190529.647,NA,NA,NA,NA,NA,2174485.624,1831162.984,2582177.43,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Pink,1963,4006636.742,6494698.285,NA,NA,NA,NA,NA,2188165.639,1850079.269,2588034.439,NA,NA,NA,NA,NA,NA,20240719
Central Coast,Pink,1964,3441876.385,3713535.843,NA,NA,NA,NA,NA,2201931.718,1869043.778,2594109.002,NA,NA,NA,NA,NA,NA,20240719
